,Domestic,Commercial,Public
507,562.0,0.0,0.0
508,694.0,0.0,0.0
509,378.0,0.0,0.0
510,444.0,0.0,0.0
511,208.0,0.0,0.0
512,225.0,0.0,0.0
513,0.0,0.0,0.0
514,0.0,0.0,0.0
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.0,0.0,0.0
519,195.0,0.0,0.0
520,35.0,0.0,0.0
521,90.0,0.0,0.0
522,852.0,0.0,0.0
523,2305.0,0.0,0.0
524,2355.0,0.0,0.0
525,2276.0,0.0,0.0
526,957.0,0.0,0.0
527,529.0,0.0,0.0
528,547.0,0.0,0.0
529,501.0,0.0,0.0
530,543.0,0.0,0.0
531,604.0,0.0,0.0
532,607.0,0.0,0.0
533,366.0,0.0,0.0
534,330.0,0.0,0.0
535,317.0,0.0,0.0
536,215.0,0.0,0.0
537,0.0,0.0,0.0
538,0.0,0.0,0.0
539,0.0,0.0,0.0
540,220.0,0.0,0.0
541,0.0,0.0,0.0
542,0.0,0.0,0.0
543,385.0,0.0,0.0
544,30.0,0.0,0.0
545,97.0,0.0,0.0
546,800.0,0.0,0.0
547,2321.0,0.0,0.0
548,2311.0,0.0,0.0
549,2294.0,0.0,0.0
550,1001.0,0.0,0.0
551,593.0,0.0,0.0
552,607.0,0.0,0.0
553,594.0,0.0,0.0
554,632.0,0.0,0.0
555,653.0,0.0,0.0
556,532.0,0.0,0.0
557,396.0,0.0,0.0
558,354.0,0.0,0.0
559,231.0,0.0,0.0
560,235.0,0.0,0.0
561,0.0,0.0,0.0
562,0.0,0.0,0.0
563,0.0,0.0,0.0
564,0.0,0.0,0.0
565,0.0,0.0,0.0
566,0.0,0.0,0.0
567,225.0,0.0,0.0
568,250.0,0.0,0.0
569,126.0,0.0,0.0
570,727.0,0.0,0.0
571,2388.0,0.0,0.0
572,2341.0,0.0,0.0
573,2339.0,0.0,0.0
574,1032.0,0.0,0.0
575,556.0,0.0,0.0
576,592.0,0.0,0.0
577,517.0,0.0,0.0
578,605.0,0.0,0.0
579,553.0,0.0,0.0
580,693.0,0.0,0.0
581,390.0,0.0,0.0
582,378.0,0.0,0.0
583,209.0,0.0,0.0
584,195.0,0.0,0.0
585,220.0,0.0,0.0
586,0.0,0.0,0.0
587,0.0,0.0,0.0
588,0.0,0.0,0.0
589,0.0,0.0,0.0
590,0.0,0.0,0.0
591,210.0,0.0,0.0
592,10.0,0.0,0.0
593,161.0,0.0,0.0
594,829.0,0.0,0.0
595,2284.0,0.0,0.0
596,2342.0,0.0,0.0
597,2270.0,0.0,0.0
598,1254.0,0.0,0.0
599,641.0,0.0,0.0
600,548.0,0.0,0.0
601,571.0,0.0,0.0
602,572.0,0.0,0.0
603,721.0,0.0,0.0
604,556.0,0.0,0.0
605,402.0,0.0,0.0
606,432.0,0.0,0.0
607,286.0,0.0,0.0
608,235.0,0.0,0.0
609,0.0,0.0,0.0
610,0.0,0.0,0.0
611,0.0,0.0,0.0
612,0.0,0.0,0.0
613,0.0,0.0,0.0
614,0.0,0.0,0.0
615,180.0,0.0,0.0
616,30.0,0.0,0.0
617,96.0,0.0,0.0
618,803.0,0.0,0.0
619,2276.0,0.0,0.0
620,2265.0,0.0,0.0
621,2344.0,0.0,0.0
622,964.0,0.0,0.0
623,567.0,0.0,0.0
624,673.0,0.0,0.0
625,662.0,0.0,0.0
626,535.0,0.0,0.0
627,637.0,0.0,0.0
628,654.0,0.0,0.0
629,450.0,0.0,0.0
630,378.0,0.0,0.0
631,254.0,0.0,0.0
632,195.0,0.0,0.0
633,0.0,0.0,0.0
634,0.0,0.0,0.0
635,0.0,0.0,0.0
636,0.0,0.0,0.0
637,0.0,0.0,0.0
638,0.0,0.0,0.0
639,225.0,0.0,0.0
640,20.0,0.0,0.0
641,96.0,0.0,0.0
642,807.0,0.0,0.0
643,2323.0,0.0,0.0
644,2282.0,0.0,0.0
645,2292.0,0.0,0.0
646,954.0,0.0,0.0
647,665.0,0.0,0.0
648,610.0,0.0,0.0
649,635.0,0.0,0.0
650,566.0,0.0,0.0
651,679.0,0.0,0.0
652,869.0,0.0,0.0
653,378.0,0.0,0.0
654,312.0,0.0,0.0
655,238.0,0.0,0.0
656,180.0,0.0,0.0
657,0.0,0.0,0.0
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,220.0,0.0,0.0
661,0.0,0.0,0.0
662,0.0,0.0,0.0
663,230.0,0.0,0.0
664,25.0,0.0,0.0
665,87.0,0.0,0.0
666,819.0,0.0,0.0
667,2377.0,0.0,0.0
668,2293.0,0.0,0.0
669,2255.0,0.0,0.0
670,987.0,0.0,0.0
671,661.0,0.0,0.0
672,606.0,0.0,0.0
673,543.0,0.0,0.0
674,615.0,0.0,0.0
675,644.0,0.0,0.0
676,633.0,0.0,0.0
677,390.0,0.0,0.0
678,390.0,0.0,0.0
679,468.0,0.0,0.0
680,435.0,0.0,0.0
681,0.0,0.0,0.0
682,0.0,0.0,0.0
683,0.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.0,0.0
686,220.0,0.0,0.0
687,210.0,0.0,0.0
688,35.0,0.0,0.0
689,130.0,0.0,0.0
690,807.0,0.0,0.0
691,2304.0,0.0,0.0
692,2501.0,0.0,0.0
693,2278.0,0.0,0.0
694,1284.0,0.0,0.0
695,631.0,0.0,0.0
696,691.0,0.0,0.0
697,648.0,0.0,0.0
698,612.0,0.0,0.0
699,577.0,0.0,0.0
700,551.0,0.0,0.0
701,420.0,0.0,0.0
702,426.0,0.0,0.0
703,233.0,0.0,0.0
704,180.0,0.0,0.0
705,0.0,0.0,0.0
706,0.0,0.0,0.0
707,0.0,0.0,0.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
710,0.0,0.0,0.0
711,200.0,0.0,0.0
712,250.0,0.0,0.0
713,98.0,0.0,0.0
714,802.0,0.0,0.0
715,2238.0,0.0,0.0
716,2332.0,0.0,0.0
717,2293.0,0.0,0.0
718,1205.0,0.0,0.0
719,787.0,0.0,0.0
720,638.0,0.0,0.0
721,551.0,0.0,0.0
722,589.0,0.0,0.0
723,623.0,0.0,0.0
724,584.0,0.0,0.0
725,300.0,0.0,0.0
726,402.0,0.0,0.0
727,280.0,0.0,0.0
728,230.0,0.0,0.0
729,0.0,0.0,0.0
730,0.0,0.0,0.0
731,0.0,0.0,0.0
732,0.0,0.0,0.0
733,0.0,0.0,0.0
734,0.0,0.0,0.0
735,225.0,0.0,0.0
736,20.0,0.0,0.0
737,104.0,0.0,0.0
738,836.0,0.0,0.0
739,2315.0,0.0,0.0
740,2343.0,0.0,0.0
741,2309.0,0.0,0.0
742,843.0,0.0,0.0
743,593.0,0.0,0.0
744,754.0,0.0,0.0
745,589.0,0.0,0.0
746,791.0,0.0,0.0
747,857.0,0.0,0.0
748,549.0,0.0,0.0
749,360.0,0.0,0.0
750,378.0,0.0,0.0
751,242.0,0.0,0.0
752,180.0,0.0,0.0
753,0.0,0.0,0.0
754,220.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,0.0,0.0
758,0.0,0.0,0.0
759,170.0,0.0,0.0
760,15.0,0.0,0.0
761,96.0,0.0,0.0
762,661.0,0.0,0.0
763,2297.0,0.0,0.0
764,2391.0,0.0,0.0
765,2304.0,0.0,0.0
766,1067.0,0.0,0.0
767,599.0,0.0,0.0
768,552.0,0.0,0.0
769,762.0,0.0,0.0
770,582.0,0.0,0.0
771,542.0,0.0,0.0
772,582.0,0.0,0.0
773,372.0,0.0,0.0
774,456.0,0.0,0.0
775,186.0,0.0,0.0
776,180.0,0.0,0.0
777,0.0,0.0,0.0
778,0.0,0.0,0.0
779,0.0,0.0,0.0
780,0.0,0.0,0.0
781,220.0,0.0,0.0
782,0.0,0.0,0.0
783,265.0,0.0,0.0
784,45.0,0.0,0.0
785,116.0,0.0,0.0
786,850.0,0.0,0.0
787,2275.0,0.0,0.0
788,2261.0,0.0,0.0
789,2349.0,0.0,0.0
790,962.0,0.0,0.0
791,542.0,0.0,0.0
792,719.0,0.0,0.0
793,487.0,0.0,0.0
794,603.0,0.0,0.0
795,572.0,0.0,0.0
796,667.0,0.0,0.0
797,342.0,0.0,0.0
798,390.0,0.0,0.0
799,238.0,0.0,0.0
800,215.0,0.0,0.0
801,0.0,0.0,0.0
802,0.0,0.0,0.0
803,0.0,0.0,0.0
804,220.0,0.0,0.0
805,0.0,0.0,0.0
806,0.0,0.0,0.0
807,200.0,0.0,0.0
808,10.0,0.0,0.0
809,116.0,0.0,0.0
810,766.0,0.0,0.0
811,2377.0,0.0,0.0
812,2378.0,0.0,0.0
813,2303.0,0.0,0.0
814,998.0,0.0,0.0
815,561.0,0.0,0.0
816,615.0,0.0,0.0
817,583.0,0.0,0.0
818,738.0,0.0,0.0
819,622.0,0.0,0.0
820,564.0,0.0,0.0
821,354.0,0.0,0.0
822,420.0,0.0,0.0
823,274.0,0.0,0.0
824,200.0,0.0,0.0
825,0.0,0.0,0.0
826,0.0,0.0,0.0
827,0.0,0.0,0.0
828,0.0,0.0,0.0
829,0.0,0.0,0.0
830,0.0,0.0,0.0
831,200.0,0.0,0.0
832,40.0,0.0,0.0
833,114.0,0.0,0.0
834,842.0,0.0,0.0
835,2315.0,0.0,0.0
836,2343.0,0.0,0.0
837,2303.0,0.0,0.0
838,1024.0,0.0,0.0
839,549.0,0.0,0.0
840,642.0,0.0,0.0
841,559.0,0.0,0.0
842,797.0,0.0,0.0
843,542.0,0.0,0.0
844,659.0,0.0,0.0
845,354.0,0.0,0.0
846,384.0,0.0,0.0
847,283.0,0.0,0.0
848,185.0,0.0,0.0
849,0.0,0.0,0.0
850,0.0,0.0,0.0
851,0.0,0.0,0.0
852,0.0,0.0,0.0
853,0.0,0.0,0.0
854,0.0,0.0,0.0
855,230.0,0.0,0.0
856,30.0,0.0,0.0
857,101.0,0.0,0.0
858,784.0,0.0,0.0
859,2494.0,0.0,0.0
860,2342.0,0.0,0.0
861,2323.0,0.0,0.0
862,1031.0,0.0,0.0
863,569.0,0.0,0.0
864,559.0,0.0,0.0
865,603.0,0.0,0.0
866,589.0,0.0,0.0
867,525.0,0.0,0.0
868,584.0,0.0,0.0
869,444.0,0.0,0.0
870,384.0,0.0,0.0
871,507.0,0.0,0.0
872,250.0,0.0,0.0
873,0.0,0.0,0.0
874,0.0,0.0,0.0
875,0.0,0.0,0.0
876,0.0,0.0,0.0
877,0.0,0.0,0.0
878,0.0,0.0,0.0
879,200.0,0.0,0.0
880,35.0,0.0,0.0
881,116.0,0.0,0.0
882,771.0,0.0,0.0
883,2403.0,0.0,0.0
884,2298.0,0.0,0.0
885,2323.0,0.0,0.0
886,1044.0,0.0,0.0
887,605.0,0.0,0.0
888,585.0,0.0,0.0
889,792.0,0.0,0.0
890,577.0,0.0,0.0
891,596.0,0.0,0.0
892,673.0,0.0,0.0
893,372.0,0.0,0.0
894,462.0,0.0,0.0
895,261.0,0.0,0.0
896,215.0,0.0,0.0
897,0.0,0.0,0.0
898,0.0,0.0,0.0
899,0.0,0.0,0.0
900,0.0,0.0,0.0
901,0.0,0.0,0.0
902,0.0,0.0,0.0
903,240.0,0.0,0.0
904,5.0,0.0,0.0
905,115.0,0.0,0.0
906,896.0,0.0,0.0
907,2330.0,0.0,0.0
908,2355.0,0.0,0.0
909,2541.0,0.0,0.0
910,1046.0,0.0,0.0
911,572.0,0.0,0.0
912,603.0,0.0,0.0
913,515.0,0.0,0.0
914,628.0,0.0,0.0
915,657.0,0.0,0.0
916,582.0,0.0,0.0
917,426.0,0.0,0.0
918,396.0,0.0,0.0
919,427.0,0.0,0.0
920,255.0,0.0,0.0
921,440.0,0.0,0.0
922,0.0,0.0,0.0
923,0.0,0.0,0.0
924,0.0,0.0,0.0
925,0.0,0.0,0.0
926,0.0,0.0,0.0
927,655.0,0.0,0.0
928,10.0,0.0,0.0
929,105.0,0.0,0.0
930,843.0,0.0,0.0
931,2594.0,0.0,0.0
932,2348.0,0.0,0.0
933,2304.0,0.0,0.0
934,1072.0,0.0,0.0
935,713.0,0.0,0.0
936,629.0,0.0,0.0
937,593.0,0.0,0.0
938,643.0,0.0,0.0
939,632.0,0.0,0.0
940,543.0,0.0,0.0
941,426.0,0.0,0.0
942,420.0,0.0,0.0
943,237.0,0.0,0.0
944,195.0,0.0,0.0
945,0.0,0.0,0.0
946,0.0,0.0,0.0
947,0.0,0.0,0.0
948,220.0,0.0,0.0
949,0.0,0.0,0.0
950,0.0,0.0,0.0
951,425.0,0.0,0.0
952,40.0,0.0,0.0
953,335.0,0.0,0.0
954,750.0,0.0,0.0
955,2322.0,0.0,0.0
956,2347.0,0.0,0.0
957,2367.0,0.0,0.0
958,1054.0,0.0,0.0
959,613.0,0.0,0.0
960,618.0,0.0,0.0
961,605.0,0.0,0.0
962,669.0,0.0,0.0
963,577.0,0.0,0.0
964,480.0,0.0,0.0
965,426.0,0.0,0.0
966,318.0,0.0,0.0
967,232.0,0.0,0.0
968,245.0,0.0,0.0
969,0.0,0.0,0.0
970,0.0,0.0,0.0
971,0.0,0.0,0.0
972,0.0,0.0,0.0
973,0.0,0.0,0.0
974,0.0,0.0,0.0
975,215.0,0.0,0.0
976,240.0,0.0,0.0
977,125.0,0.0,0.0
978,844.0,0.0,0.0
979,2402.0,0.0,0.0
980,2310.0,0.0,0.0
981,2382.0,0.0,0.0
982,1005.0,0.0,0.0
983,573.0,0.0,0.0
984,600.0,0.0,0.0
985,922.0,0.0,0.0
